run_id,M,N,noise,mode,p,p_channel,fidelity_init,fidelity_final,eps_L_init,eps_L_final,purity_init,purity_final,error_reduction_ratio,max_depth,iterations,purification_level,twirling_enabled,bloch_r_init,bloch_r_final
M1_N2_dephase_z_iid_p_p0.01000,1,2,dephase_z,iid_p,0.01,0.01,0.9925,0.9999806757061348,0.0086602540378444,0.0043959406121228,0.98515,1.0,0.5075994991501412,10,1,10,False,0.9850380703302792,1.0
M1_N2_dephase_z_iid_p_p0.10000,1,2,dephase_z,iid_p,0.1,0.1,0.9249999999999998,0.9249999999999998,0.0866025403784438,0.0866025403784438,0.8649999999999998,0.8649999999999998,1.0,0,1,0,False,0.854400374531753,0.854400374531753
M1_N2_dephase_z_iid_p_p0.10000,1,2,dephase_z,iid_p,0.1,0.1,0.9249999999999998,0.9913294797687862,0.0866025403784438,0.0508046122290373,0.8649999999999998,0.987821176785058,0.5866411309301857,1,1,1,False,0.854400374531753,0.98774609772457
M1_N2_dephase_z_iid_p_p0.10000,1,2,dephase_z,iid_p,0.1,0.1,0.9249999999999998,0.9973870689509376,0.0866025403784438,0.0507437694603355,0.8649999999999998,0.9999239981799626,0.5859385791524204,2,1,2,False,0.854400374531753,0.9999239952916048
M1_N2_dephase_z_iid_p_p0.10000,1,2,dephase_z,iid_p,0.1,0.1,0.9249999999999998,0.9974248741467048,0.0866025403784438,0.0507456836490224,0.8649999999999998,0.9999999971114228,0.5859606822994936,3,1,3,False,0.854400374531753,0.9999999971114226
M1_N2_dephase_z_iid_p_p0.10000,1,2,dephase_z,iid_p,0.1,0.1,0.9249999999999998,0.9974248755835547,0.0866025403784438,0.0507456837223138,0.8649999999999998,1.0,0.5859606831457895,4,1,4,False,0.854400374531753,1.0
M1_N2_dephase_z_iid_p_p0.10000,1,2,dephase_z,iid_p,0.1,0.1,0.9249999999999998,0.9974248755835547,0.0866025403784438,0.0507456837223137,0.8649999999999998,1.0,0.5859606831457892,5,1,5,False,0.854400374531753,1.0
M1_N2_dephase_z_iid_p_p0.10000,1,2,dephase_z,iid_p,0.1,0.1,0.9249999999999998,0.9974248755835547,0.0866025403784438,0.0507456837223137,0.8649999999999998,1.0,0.5859606831457891,6,1,6,False,0.854400374531753,1.0
M1_N2_dephase_z_iid_p_p0.10000,1,2,dephase_z,iid_p,0.1,0.1,0.9249999999999998,0.9974248755835547,0.0866025403784438,0.0507456837223137,0.8649999999999998,1.0,0.5859606831457891,7,1,7,False,0.854400374531753,1.0
M1_N2_dephase_z_iid_p_p0.10000,1,2,dephase_z,iid_p,0.1,0.1,0.9249999999999998,0.9974248755835547,0.0866025403784438,0.0507456837223137,0.8649999999999998,1.0,0.5859606831457891,8,1,8,False,0.854400374531753,1.0
M1_N2_dephase_z_iid_p_p0.10000,1,2,dephase_z,iid_p,0.1,0.1,0.9249999999999998,0.9974248755835547,0.0866025403784438,0.0507456837223137,0.8649999999999998,1.0,0.5859606831457891,9,1,9,False,0.854400374531753,1.0
M1_N2_dephase_z_iid_p_p0.10000,1,2,dephase_z,iid_p,0.1,0.1,0.9249999999999998,0.9974248755835547,0.0866025403784438,0.0507456837223137,0.8649999999999998,1.0,0.5859606831457891,10,1,10,False,0.854400374531753,1.0
M1_N2_dephase_z_iid_p_p0.20000,1,2,dephase_z,iid_p,0.2,0.2,0.8500000000000001,0.8500000000000001,0.1732050807568877,0.1732050807568877,0.7599999999999998,0.7599999999999998,1.0,0,1,0,False,0.7211102550927979,0.7211102550927979
M1_N2_dephase_z_iid_p_p0.20000,1,2,dephase_z,iid_p,0.2,0.2,0.8500000000000001,0.960526315789474,0.1732050807568877,0.1205940972356799,0.7599999999999998,0.9501385041551248,0.6962503450169971,1,1,1,False,0.7211102550927979,0.9488292830168394
M1_N2_dephase_z_iid_p_p0.20000,1,2,dephase_z,iid_p,0.2,0.2,0.8500000000000001,0.9846938775510204,0.1732050807568877,0.1209034069372825,0.7599999999999998,0.9986230227201252,0.6980361454118295,2,1,2,False,0.7211102550927979,0.998622073379239
